There are 32 threads
Mertens at 37885000000000: -119015
Mertens at 37886000000000: -93140
Mertens at 37887000000000: -113616
Mertens at 37888000000000: -70493
Mertens at 37889000000000: -52923
Mertens at 37890000000000: -55991
Mertens at 37891000000000: -82007
Mertens at 37892000000000: -81205
Mertens at 37893000000000: -117671
Mertens at 37894000000000: -102212
Mertens at 37895000000000: -131746
Mertens at 37896000000000: -109061
Mertens at 37897000000000: -106754
Mertens at 37898000000000: -104312
Mertens at 37899000000000: -102500
Mertens at 37900000000000: -104823
Mertens at 37901000000000: -87458
Mertens at 37902000000000: -81378
Mertens at 37903000000000: -73416
Mertens at 37904000000000: -59514
Mertens at 37905000000000: -67569
Mertens at 37906000000000: -34241
Mertens at 37907000000000: -30369
Mertens at 37908000000000: -50240
Mertens at 37909000000000: -26761
Mertens at 37910000000000: -26738
Mertens at 37911000000000: -16136
Mertens at 37912000000000: -35252
Mertens at 37913000000000: -55538
Mertens at 37914000000000: -71241
Mertens at 37915000000000: -49450
Mertens at 37916000000000: -86008
Mertens at 37917000000000: -92373
Mertens at 37918000000000: -131384
Mertens at 37919000000000: -111160
Mertens at 37920000000000: -157661
Mertens at 37921000000000: -161511
Mertens at 37922000000000: -205416
Mertens at 37923000000000: -181460
Mertens at 37924000000000: -200133
Mertens at 37925000000000: -202126
Mertens at 37926000000000: -209934
Mertens at 37927000000000: -203900
Mertens at 37928000000000: -179717
Mertens at 37929000000000: -193431
Mertens at 37930000000000: -189550
Mertens at 37931000000000: -139866
Mertens at 37932000000000: -139842
Mertens at 37933000000000: -128326
Mertens at 37934000000000: -138686
Mertens at 37935000000000: -135760
Mertens at 37936000000000: -151225
Mertens at 37937000000000: -128415
Mertens at 37938000000000: -87397
Mertens at 37939000000000: -78486
Mertens at 37940000000000: -112202
Mertens at 37941000000000: -123614
Mertens at 37942000000000: -134547
Mertens at 37943000000000: -156917
Mertens at 37944000000000: -129485
Mertens at 37945000000000: -127746
Mertens at 37946000000000: -96477
Mertens at 37947000000000: -115224
Mertens at 37948000000000: -105988
Mertens at 37949000000000: -66273
Mertens at 37950000000000: -78173
Mertens at 37951000000000: -98740
Mertens at 37952000000000: -122187
Mertens at 37953000000000: -136729
Mertens at 37954000000000: -130584
Mertens at 37955000000000: -96102
Mertens at 37956000000000: -91423
Mertens at 37957000000000: -56168
Mertens at 37958000000000: -46237
Mertens at 37959000000000: -46174
Mertens at 37960000000000: -10496
Mertens at 37961000000000: -9993
Mertens at 37962000000000: 6876
Mertens at 37963000000000: -14383
Mertens at 37964000000000: -9231
Mertens at 37965000000000: -13765
Mertens at 37966000000000: -19118
Mertens at 37967000000000: -28893
Mertens at 37968000000000: -3326
Mertens at 37969000000000: -18646
Mertens at 37970000000000: -11655
Mertens at 37971000000000: 2972
Mertens at 37972000000000: -21069
Mertens at 37973000000000: -26448
Mertens at 37974000000000: -50291
Mertens at 37975000000000: -44996
Mertens at 37976000000000: -36095
Mertens at 37977000000000: -58547
Mertens at 37978000000000: -55698
Mertens at 37979000000000: -64313
Mertens at 37980000000000: -92511
Mertens at 37981000000000: -102323
Mertens at 37982000000000: -79445
Mertens at 37983000000000: -113960
Mertens at 37984000000000: -118652
Mertens at 37985000000000: -92436
Mertens at 37986000000000: -98844
Mertens at 37987000000000: -94038
Mertens at 37988000000000: -77301
Mertens at 37989000000000: -51665
Mertens at 37990000000000: -44318
Mertens at 37991000000000: -63993
Mertens at 37992000000000: -64258
Mertens at 37993000000000: -69696
Mertens at 37994000000000: -66197
Mertens at 37995000000000: -84019
Mertens at 37996000000000: -116242
Mertens at 37997000000000: -124006
Mertens at 37998000000000: -146782
Mertens at 37999000000000: -120707
Mertens at 38000000000000: -112149
Mertens at 38001000000000: -115100
Mertens at 38002000000000: -140124
Mertens at 38003000000000: -152534
Mertens at 38004000000000: -131951
Mertens at 38005000000000: -84279
Mertens at 38006000000000: -79956
Mertens at 38007000000000: -53404
Mertens at 38008000000000: -36461
Mertens at 38009000000000: -58498
Mertens at 38010000000000: -85450
Mertens at 38011000000000: -64449
Mertens at 38012000000000: -55786
Mertens at 38013000000000: -83176
Mertens at 38014000000000: -74877
Mertens at 38015000000000: -78041
Mertens at 38016000000000: -65045
Mertens at 38017000000000: -81775
Mertens at 38018000000000: -94418
Mertens at 38019000000000: -112642
Mertens at 38020000000000: -126358
Mertens at 38021000000000: -180789
Mertens at 38022000000000: -149506
Mertens at 38023000000000: -131735
Mertens at 38024000000000: -123040
Mertens at 38025000000000: -154796
Mertens at 38026000000000: -170484
Mertens at 38027000000000: -192432
Mertens at 38028000000000: -219278
Mertens at 38029000000000: -218678
Mertens at 38030000000000: -274800
Mertens at 38031000000000: -296765
Mertens at 38032000000000: -318221
Mertens at 38033000000000: -337571
Mertens at 38034000000000: -307019
Mertens at 38035000000000: -321138
Mertens at 38036000000000: -365554
Mertens at 38037000000000: -350015
Mertens at 38038000000000: -335628
Mertens at 38039000000000: -370553
Mertens at 38040000000000: -362510
Mertens at 38041000000000: -371589
Mertens at 38042000000000: -333231
Mertens at 38043000000000: -326419
Mertens at 38044000000000: -321081
Mertens at 38045000000000: -328474
Mertens at 38046000000000: -345151
Mertens at 38047000000000: -336788
Mertens at 38048000000000: -344862
Mertens at 38049000000000: -360155
Mertens at 38050000000000: -354439
Mertens at 38051000000000: -374328
Mertens at 38052000000000: -347065
Mertens at 38053000000000: -378851
Mertens at 38054000000000: -438875
Mertens at 38055000000000: -413337
Mertens at 38056000000000: -421371
Mertens at 38057000000000: -413021
Mertens at 38058000000000: -391430
Mertens at 38059000000000: -405706
Mertens at 38060000000000: -412211
Mertens at 38061000000000: -401576
Mertens at 38062000000000: -389405
Mertens at 38063000000000: -403546
Mertens at 38064000000000: -383853
Mertens at 38065000000000: -378372
Mertens at 38066000000000: -353641
Mertens at 38067000000000: -357054
Mertens at 38068000000000: -310747
Mertens at 38069000000000: -297241
Mertens at 38070000000000: -319627
Mertens at 38071000000000: -339680
Mertens at 38072000000000: -353593
Mertens at 38073000000000: -310730
Mertens at 38074000000000: -336123
Mertens at 38075000000000: -343313
Mertens at 38076000000000: -371856
Mertens at 38077000000000: -407284
Mertens at 38078000000000: -398876
Mertens at 38079000000000: -400718
Mertens at 38080000000000: -383890
Mertens at 38081000000000: -366606
Mertens at 38082000000000: -396317
Mertens at 38083000000000: -339058
Mertens at 38084000000000: -323996
Mertens at 38085000000000: -312302
Mertens at 38086000000000: -286884
Mertens at 38087000000000: -264547
Mertens at 38088000000000: -292873
Mertens at 38089000000000: -294731
Mertens at 38090000000000: -302507
Mertens at 38091000000000: -272292
Mertens at 38092000000000: -250950
Mertens at 38093000000000: -249628
Mertens at 38094000000000: -250012
Mertens at 38095000000000: -235704
Mertens at 38096000000000: -240665
Mertens at 38097000000000: -244588
Mertens at 38098000000000: -250299
Mertens at 38099000000000: -262821
Mertens at 38100000000000: -292778
Mertens at 38101000000000: -306343
Mertens at 38102000000000: -255350
Mertens at 38103000000000: -211314
Mertens at 38104000000000: -164042
Mertens at 38105000000000: -143001
Mertens at 38106000000000: -94924
Mertens at 38107000000000: -75652
Mertens at 38108000000000: -68531
Mertens at 38109000000000: -55850
Mertens at 38110000000000: -68225
Mertens at 38111000000000: -80482
Mertens at 38112000000000: -99491
Mertens at 38113000000000: -116566
Mertens at 38114000000000: -109359
Mertens at 38115000000000: -97655
Mertens at 38116000000000: -75923
Mertens at 38117000000000: -75515
Mertens at 38118000000000: -70892
Mertens at 38119000000000: -78035
Mertens at 38120000000000: -89852
Mertens at 38121000000000: -86780
Mertens at 38122000000000: -103971
Mertens at 38123000000000: -85559
Mertens at 38124000000000: -86449
Mertens at 38125000000000: -111310
Mertens at 38126000000000: -104099
Mertens at 38127000000000: -153450
Mertens at 38128000000000: -160688
Mertens at 38129000000000: -172617
Mertens at 38130000000000: -161851
Mertens at 38131000000000: -187020
Mertens at 38132000000000: -153863
Mertens at 38133000000000: -185801
Mertens at 38134000000000: -157737
Mertens at 38135000000000: -132833
Mertens at 38136000000000: -124459
Mertens at 38137000000000: -153796
Mertens at 38138000000000: -166735
Mertens at 38139000000000: -197380
Mertens at 38140000000000: -167086
Mertens at 38141000000000: -192190
Mertens at 38142000000000: -156361
Mertens at 38143000000000: -150013
Mertens at 38144000000000: -162240
Mertens at 38145000000000: -121511
Mertens at 38146000000000: -141663
Mertens at 38147000000000: -114287
Mertens at 38148000000000: -142178
Mertens at 38149000000000: -173625
Mertens at 38150000000000: -217474
Mertens at 38151000000000: -177173
Mertens at 38152000000000: -154685
Mertens at 38153000000000: -166000
Mertens at 38154000000000: -165433
Mertens at 38155000000000: -187681
Mertens at 38156000000000: -214985
Mertens at 38157000000000: -226555
Mertens at 38158000000000: -215593
Mertens at 38159000000000: -231416
Mertens at 38160000000000: -207138
Mertens at 38161000000000: -169694
Mertens at 38162000000000: -233630
Mertens at 38163000000000: -259002
Mertens at 38164000000000: -265168
Mertens at 38165000000000: -290219
Mertens at 38166000000000: -254880
Mertens at 38167000000000: -228331
Mertens at 38168000000000: -230282
Mertens at 38169000000000: -277813
Mertens at 38170000000000: -308346
Mertens at 38171000000000: -287875
Mertens at 38172000000000: -271729
Mertens at 38173000000000: -309344
Mertens at 38174000000000: -313148
Mertens at 38175000000000: -310868
Mertens at 38176000000000: -310057
Mertens at 38177000000000: -312566
Mertens at 38178000000000: -297655
Mertens at 38179000000000: -308079
Mertens at 38180000000000: -317423
Mertens at 38181000000000: -348167
Mertens at 38182000000000: -302402
Mertens at 38183000000000: -289615
Mertens at 38184000000000: -269785
Mertens at 38185000000000: -236218
Mertens at 38186000000000: -233806
Mertens at 38187000000000: -233810
Mertens at 38188000000000: -164614
Mertens at 38189000000000: -141135
Mertens at 38190000000000: -122935
Mertens at 38191000000000: -149837
Mertens at 38192000000000: -122179
Mertens at 38193000000000: -128579
Mertens at 38194000000000: -120590
Mertens at 38195000000000: -147446
Mertens at 38196000000000: -172994
Mertens at 38197000000000: -176924
Mertens at 38198000000000: -157069
Mertens at 38199000000000: -141908
Mertens at 38200000000000: -139766
Mertens at 38201000000000: -149022
Mertens at 38202000000000: -126810
Mertens at 38203000000000: -128279
Mertens at 38204000000000: -127189
Mertens at 38205000000000: -129911
Mertens at 38206000000000: -140165
Mertens at 38207000000000: -135926
Mertens at 38208000000000: -146808
Mertens at 38209000000000: -120093
Mertens at 38210000000000: -137993
Mertens at 38211000000000: -150043
Mertens at 38212000000000: -136913
Mertens at 38213000000000: -167606
Mertens at 38214000000000: -156035
Mertens at 38215000000000: -156427
Mertens at 38216000000000: -130794
Mertens at 38217000000000: -186183
Mertens at 38218000000000: -192582
Mertens at 38219000000000: -207806
Mertens at 38220000000000: -252988
Mertens at 38221000000000: -246018
Mertens at 38222000000000: -234398
Mertens at 38223000000000: -188947
Mertens at 38224000000000: -172212
Mertens at 38225000000000: -178846
Mertens at 38226000000000: -196760
Mertens at 38227000000000: -184484
Mertens at 38228000000000: -160274
Mertens at 38229000000000: -149681
Mertens at 38230000000000: -121840
Mertens at 38231000000000: -109866
Mertens at 38232000000000: -146563
Mertens at 38233000000000: -158292
Mertens at 38234000000000: -145597
Mertens at 38235000000000: -191753
Mertens at 38236000000000: -198376
Mertens at 38237000000000: -189618
Mertens at 38238000000000: -127054
Mertens at 38239000000000: -118874
Mertens at 38240000000000: -120450
Mertens at 38241000000000: -188600
Mertens at 38242000000000: -224856
Mertens at 38243000000000: -242367
Mertens at 38244000000000: -272337
Mertens at 38245000000000: -239032
Mertens at 38246000000000: -250511
Mertens at 38247000000000: -236734
Mertens at 38248000000000: -255194
Mertens at 38249000000000: -303055
Mertens at 38250000000000: -299495
Mertens at 38251000000000: -320442
Mertens at 38252000000000: -334143
Mertens at 38253000000000: -339181
Mertens at 38254000000000: -289518
Mertens at 38255000000000: -300134
Mertens at 38256000000000: -319925
Mertens at 38257000000000: -372136
Mertens at 38258000000000: -354362
Mertens at 38259000000000: -343837
Mertens at 38260000000000: -356563
Mertens at 38261000000000: -323917
Mertens at 38262000000000: -314489
Mertens at 38263000000000: -293704
Mertens at 38264000000000: -296580
Mertens at 38265000000000: -321053
Mertens at 38266000000000: -261635
Mertens at 38267000000000: -234406
Mertens at 38268000000000: -245014
Mertens at 38269000000000: -272015
Mertens at 38270000000000: -276857
Mertens at 38271000000000: -309859
Mertens at 38272000000000: -306488
Mertens at 38273000000000: -319336
Mertens at 38274000000000: -318791
Mertens at 38275000000000: -317738
Mertens at 38276000000000: -333987
Mertens at 38277000000000: -334184
Mertens at 38278000000000: -343364
Mertens at 38279000000000: -310101
Mertens at 38280000000000: -304912
Mertens at 38281000000000: -292817
Mertens at 38282000000000: -319618
Mertens at 38283000000000: -288775
Mertens at 38284000000000: -296553
Mertens at 38285000000000: -255284
Mertens at 38286000000000: -282498
Mertens at 38287000000000: -277478
Mertens at 38288000000000: -279048
Mertens at 38289000000000: -264939
Mertens at 38290000000000: -294747
Mertens at 38291000000000: -292380
Mertens at 38292000000000: -331749
Mertens at 38293000000000: -312776
Mertens at 38294000000000: -298072
Mertens at 38295000000000: -336309
Mertens at 38296000000000: -360760
Mertens at 38297000000000: -372557
Mertens at 38298000000000: -330239
Mertens at 38299000000000: -293076
Mertens at 38300000000000: -294968
Mertens at 38301000000000: -311560
Mertens at 38302000000000: -307815
Mertens at 38303000000000: -313518
Mertens at 38304000000000: -287835
Mertens at 38305000000000: -291958
Mertens at 38306000000000: -319107
Mertens at 38307000000000: -332314
Mertens at 38308000000000: -338541
Mertens at 38309000000000: -339390
Mertens at 38310000000000: -311476
Mertens at 38311000000000: -256287
Mertens at 38312000000000: -244912
Mertens at 38313000000000: -258988
Mertens at 38314000000000: -292510
Mertens at 38315000000000: -270281
Mertens at 38316000000000: -277579
Mertens at 38317000000000: -262894
Mertens at 38318000000000: -242322
Mertens at 38319000000000: -252877
Mertens at 38320000000000: -265622
Mertens at 38321000000000: -273736
Mertens at 38322000000000: -264890
Mertens at 38323000000000: -300486
Mertens at 38324000000000: -325904
Mertens at 38325000000000: -360093
Mertens at 38326000000000: -329885
Mertens at 38327000000000: -324834
Mertens at 38328000000000: -274360
Mertens at 38329000000000: -234865
Mertens at 38330000000000: -268930
Mertens at 38331000000000: -296133
Mertens at 38332000000000: -266901
Mertens at 38333000000000: -256715
Mertens at 38334000000000: -271517
Mertens at 38335000000000: -241387
Mertens at 38336000000000: -254785
Mertens at 38337000000000: -240488
Mertens at 38338000000000: -261731
Mertens at 38339000000000: -269707
Mertens at 38340000000000: -293388
Mertens at 38341000000000: -276216
Mertens at 38342000000000: -277115
Mertens at 38343000000000: -224505
Mertens at 38344000000000: -204696
Mertens at 38345000000000: -180875
Mertens at 38346000000000: -177943
Mertens at 38347000000000: -205392
Mertens at 38348000000000: -208239
Mertens at 38349000000000: -187536
Mertens at 38350000000000: -190264
Mertens at 38351000000000: -169616
Mertens at 38352000000000: -206937
Mertens at 38353000000000: -194059
Mertens at 38354000000000: -187766
Mertens at 38355000000000: -143535
Mertens at 38356000000000: -171605
Mertens at 38357000000000: -171873
Mertens at 38358000000000: -188070
Mertens at 38359000000000: -215716
Mertens at 38360000000000: -185648
Mertens at 38361000000000: -175430
Mertens at 38362000000000: -196041
Mertens at 38363000000000: -195198
Mertens at 38364000000000: -195543
Mertens at 38365000000000: -219646
Mertens at 38366000000000: -207953
Mertens at 38367000000000: -195598
Mertens at 38368000000000: -188702
Mertens at 38369000000000: -200737
Mertens at 38370000000000: -223351
Mertens at 38371000000000: -261206
Mertens at 38372000000000: -323352
Mertens at 38373000000000: -299815
Mertens at 38374000000000: -309719
Mertens at 38375000000000: -279526
Mertens at 38376000000000: -287731
Mertens at 38377000000000: -254528
Mertens at 38378000000000: -254566
Mertens at 38379000000000: -245679
Mertens at 38380000000000: -245065
Mertens at 38381000000000: -249264
Mertens at 38382000000000: -274435
Mertens at 38383000000000: -250407
Mertens at 38384000000000: -224860
Mertens at 38385000000000: -238796
Mertens at 38386000000000: -237689
Mertens at 38387000000000: -227536
Mertens at 38388000000000: -204114
Mertens at 38389000000000: -145010
Mertens at 38390000000000: -121931
Mertens at 38391000000000: -148445
Mertens at 38392000000000: -160006
Mertens at 38393000000000: -114834
Mertens at 38394000000000: -97091
Mertens at 38395000000000: -58009
Mertens at 38396000000000: -55133
Mertens at 38397000000000: -92966
Mertens at 38398000000000: -72964
Mertens at 38399000000000: -101920
Mertens at 38400000000000: -124832
Mertens at 38401000000000: -118442
Mertens at 38402000000000: -122406
Mertens at 38403000000000: -127355
Mertens at 38404000000000: -126902
Mertens at 38405000000000: -58321
Mertens at 38406000000000: -66232
Mertens at 38407000000000: -39101
Mertens at 38408000000000: -16705
Mertens at 38409000000000: -6584
Mertens at 38410000000000: -6188
Mertens at 38411000000000: -21737
Mertens at 38412000000000: -6221
Mertens at 38413000000000: 37450
Mertens at 38414000000000: 51127
Mertens at 38415000000000: 63588
Mertens at 38416000000000: 95535
Mertens at 38417000000000: 108720
Mertens at 38418000000000: 123567
Mertens at 38419000000000: 128081
Mertens at 38420000000000: 139072
Mertens at 38421000000000: 86689
Mertens at 38422000000000: 84656
Mertens at 38423000000000: 97756
Mertens at 38424000000000: 98225
Mertens at 38425000000000: 101444
Mertens at 38426000000000: 98852
Mertens at 38427000000000: 77779
Mertens at 38428000000000: 69880
Mertens at 38429000000000: 97938
Mertens at 38430000000000: 90724
Mertens at 38431000000000: 73728
Mertens at 38432000000000: 88337
Mertens at 38433000000000: 59922
Mertens at 38434000000000: 72786
Mertens at 38435000000000: 106751
Mertens at 38436000000000: 125960
Mertens at 38437000000000: 52344
Mertens at 38438000000000: 77249
Mertens at 38439000000000: 47381
Mertens at 38440000000000: 68306
Mertens at 38441000000000: 99528
Mertens at 38442000000000: 57399
Mertens at 38443000000000: 45079
Mertens at 38444000000000: 8023
Mertens at 38445000000000: 25389
Mertens at 38446000000000: 10128
Mertens at 38447000000000: 12929
Mertens at 38448000000000: -4511
Mertens at 38449000000000: 22353
Mertens at 38450000000000: 59206
Mertens at 38451000000000: -1178
Mertens at 38452000000000: -2130
Mertens at 38453000000000: -11760
Mertens at 38454000000000: -18164
Mertens at 38455000000000: -5044
Mertens at 38456000000000: -9471
Mertens at 38457000000000: -2263
Mertens at 38458000000000: 7042
Mertens at 38459000000000: -20080
Mertens at 38460000000000: -38500
Mertens at 38461000000000: -11585
Mertens at 38462000000000: -14658
Mertens at 38463000000000: 30366
Mertens at 38464000000000: 19905
Mertens at 38465000000000: 34100
Mertens at 38466000000000: 54161
Mertens at 38467000000000: 69820
Mertens at 38468000000000: 48230
Mertens at 38469000000000: 31640
Mertens at 38470000000000: 63979
Mertens at 38471000000000: 92965
Mertens at 38472000000000: 104043
Mertens at 38473000000000: 149180
Mertens at 38474000000000: 164598
Mertens at 38475000000000: 243502
Mertens at 38476000000000: 216868
Mertens at 38477000000000: 247739
Mertens at 38478000000000: 291528
Mertens at 38479000000000: 291267
Mertens at 38480000000000: 292660
Mertens at 38481000000000: 291901
Mertens at 38482000000000: 266239
Mertens at 38483000000000: 288669
Mertens at 38484000000000: 312256
Mertens at 38485000000000: 343079
Mertens at 38486000000000: 344738
Mertens at 38487000000000: 329428
Mertens at 38488000000000: 303407
Mertens at 38489000000000: 329898
Mertens at 38490000000000: 337752
Mertens at 38491000000000: 348128
Mertens at 38492000000000: 331693
Mertens at 38493000000000: 326852
Mertens at 38494000000000: 370994
Mertens at 38495000000000: 399135
Mertens at 38496000000000: 386664
Mertens at 38497000000000: 393949
Mertens at 38498000000000: 400920
Mertens at 38499000000000: 416820
Mertens at 38500000000000: 451803
Mertens at 38501000000000: 486331
Mertens at 38502000000000: 469128
Mertens at 38503000000000: 458231
Mertens at 38504000000000: 438432
Mertens at 38505000000000: 463488
Mertens at 38506000000000: 477313
Mertens at 38507000000000: 452415
Mertens at 38508000000000: 437049
Mertens at 38509000000000: 489841
Mertens at 38510000000000: 492238
Mertens at 38511000000000: 497313
Mertens at 38512000000000: 499975
Mertens at 38513000000000: 487937
Mertens at 38514000000000: 458440
Mertens at 38515000000000: 421039
Mertens at 38516000000000: 401592
Mertens at 38517000000000: 430569
Mertens at 38518000000000: 446482
Mertens at 38519000000000: 454169
Mertens at 38520000000000: 442683
Mertens at 38521000000000: 448762
Mertens at 38522000000000: 441578
Mertens at 38523000000000: 443024
Mertens at 38524000000000: 452276
Mertens at 38525000000000: 466208
Mertens at 38526000000000: 459521
Mertens at 38527000000000: 452052
Mertens at 38528000000000: 501593
Mertens at 38529000000000: 505901
Mertens at 38530000000000: 496340
Mertens at 38531000000000: 504865
Mertens at 38532000000000: 574240
Mertens at 38533000000000: 548228
Mertens at 38534000000000: 528425
Mertens at 38535000000000: 572662
Mertens at 38536000000000: 603851
Mertens at 38537000000000: 610864
Mertens at 38538000000000: 629217
Mertens at 38539000000000: 580678
Mertens at 38540000000000: 571816
Mertens at 38541000000000: 576516
Mertens at 38542000000000: 570691
Mertens at 38543000000000: 554783
Mertens at 38544000000000: 550488
Mertens at 38545000000000: 540433
Mertens at 38546000000000: 523342
Mertens at 38547000000000: 519330
Mertens at 38548000000000: 507078
Mertens at 38549000000000: 495101
Mertens at 38550000000000: 482623
Mertens at 38551000000000: 473650
Mertens at 38552000000000: 499857
Mertens at 38553000000000: 500269
Mertens at 38554000000000: 481701
Mertens at 38555000000000: 446159
Mertens at 38556000000000: 518479
Mertens at 38557000000000: 466232
Mertens at 38558000000000: 428061
Mertens at 38559000000000: 414337
Mertens at 38560000000000: 436292
Mertens at 38561000000000: 439587
Mertens at 38562000000000: 451495
Mertens at 38563000000000: 460268
Mertens at 38564000000000: 432981
Mertens at 38565000000000: 420465
Mertens at 38566000000000: 385718
Mertens at 38567000000000: 409507
Mertens at 38568000000000: 343999
Mertens at 38569000000000: 356187
Mertens at 38570000000000: 363884
Mertens at 38571000000000: 325760
Mertens at 38572000000000: 334524
Mertens at 38573000000000: 354674
Mertens at 38574000000000: 323957
Mertens at 38575000000000: 323864
Mertens at 38576000000000: 322693
Mertens at 38577000000000: 339727
Mertens at 38578000000000: 348699
Mertens at 38579000000000: 351736
Mertens at 38580000000000: 302075
Mertens at 38581000000000: 329693
Mertens at 38582000000000: 332329
Mertens at 38583000000000: 296990
Mertens at 38584000000000: 321339
Mertens at 38585000000000: 322932
Mertens at 38586000000000: 297068
Mertens at 38587000000000: 275468
Mertens at 38588000000000: 302436
Mertens at 38589000000000: 292258
Mertens at 38590000000000: 285714
Mertens at 38591000000000: 252723
Mertens at 38592000000000: 227812
Mertens at 38593000000000: 250198
Mertens at 38594000000000: 237845
Mertens at 38595000000000: 243601
Mertens at 38596000000000: 292454
Mertens at 38597000000000: 326924
Mertens at 38598000000000: 338740
Mertens at 38599000000000: 312713
Mertens at 38600000000000: 331801
Mertens at 38601000000000: 338609
Mertens at 38602000000000: 373137
Mertens at 38603000000000: 380539
Mertens at 38604000000000: 359561
Mertens at 38605000000000: 355760
Mertens at 38606000000000: 364730
Mertens at 38607000000000: 338013
Mertens at 38608000000000: 326841
Mertens at 38609000000000: 355137
Mertens at 38610000000000: 286267
Mertens at 38611000000000: 279152
Mertens at 38612000000000: 297672
Mertens at 38613000000000: 272442
Mertens at 38614000000000: 261685
Mertens at 38615000000000: 265196
Mertens at 38616000000000: 279976
Mertens at 38617000000000: 299730
Mertens at 38618000000000: 318992
Mertens at 38619000000000: 316507
Mertens at 38620000000000: 313366
Mertens at 38621000000000: 324795
Mertens at 38622000000000: 326363
Mertens at 38623000000000: 337008
Mertens at 38624000000000: 365066
Mertens at 38625000000000: 349780
Mertens at 38626000000000: 361719
Mertens at 38627000000000: 345320
Mertens at 38628000000000: 354594
Mertens at 38629000000000: 377660
Mertens at 38630000000000: 347079
Mertens at 38631000000000: 311348
Mertens at 38632000000000: 321609
Mertens at 38633000000000: 325734
Mertens at 38634000000000: 353598
Mertens at 38635000000000: 355581
Mertens at 38636000000000: 351272
Mertens at 38637000000000: 361728
Mertens at 38638000000000: 354488
Mertens at 38639000000000: 326671
Mertens at 38640000000000: 321182
Mertens at 38641000000000: 290872
Mertens at 38642000000000: 315329
Mertens at 38643000000000: 292203
Mertens at 38644000000000: 281584
Mertens at 38645000000000: 226344
Mertens at 38646000000000: 219432
Mertens at 38647000000000: 196103
Mertens at 38648000000000: 205632
Mertens at 38649000000000: 210062
Mertens at 38650000000000: 228614
Mertens at 38651000000000: 222929
Mertens at 38652000000000: 197649
Mertens at 38653000000000: 181483
Mertens at 38654000000000: 166769
Mertens at 38655000000000: 129627
Mertens at 38656000000000: 124425
Mertens at 38657000000000: 150981
Mertens at 38658000000000: 172628
Mertens at 38659000000000: 172084
Mertens at 38660000000000: 220463
Mertens at 38661000000000: 207462
Mertens at 38662000000000: 241586
Mertens at 38663000000000: 230860
Mertens at 38664000000000: 191603
Mertens at 38665000000000: 215419
Mertens at 38666000000000: 206604
Mertens at 38667000000000: 186110
Mertens at 38668000000000: 245934
Mertens at 38669000000000: 236528
Mertens at 38670000000000: 224619
Mertens at 38671000000000: 196391
Mertens at 38672000000000: 212505
Mertens at 38673000000000: 168102
Mertens at 38674000000000: 147374
Mertens at 38675000000000: 152700
Mertens at 38676000000000: 110130
Mertens at 38677000000000: 105631
Mertens at 38678000000000: 71859
Mertens at 38679000000000: 67423
Mertens at 38680000000000: 70809
Mertens at 38681000000000: 74282
Mertens at 38682000000000: 84692
Mertens at 38683000000000: 112332
Mertens at 38684000000000: 102526
Mertens at 38685000000000: 109015
Mertens at 38686000000000: 82258
Mertens at 38687000000000: 86141
Mertens at 38688000000000: 58821
Mertens at 38689000000000: 83135
Mertens at 38690000000000: 63180
Mertens at 38691000000000: -3735
Mertens at 38692000000000: 10101
Mertens at 38693000000000: 9276
Mertens at 38694000000000: 20921
Mertens at 38695000000000: 45616
Mertens at 38696000000000: 36060
Mertens at 38697000000000: 16160
Mertens at 38698000000000: -3110
Mertens at 38699000000000: 19122
Mertens at 38700000000000: -11541
Mertens at 38701000000000: 27912
Mertens at 38702000000000: 41974
Mertens at 38703000000000: 3389
Mertens at 38704000000000: -14003
Mertens at 38705000000000: -30057
Mertens at 38706000000000: -30251
Mertens at 38707000000000: -17177
Mertens at 38708000000000: -31222
Mertens at 38709000000000: -35651
Mertens at 38710000000000: -81045
Mertens at 38711000000000: -72923
Mertens at 38712000000000: -71464
Mertens at 38713000000000: -18066
Mertens at 38714000000000: -41454
Mertens at 38715000000000: -48881
Mertens at 38716000000000: -62101
Mertens at 38717000000000: -75169
Mertens at 38718000000000: -67848
Mertens at 38719000000000: -17621
Mertens at 38720000000000: -24578
Mertens at 38721000000000: 8404
Mertens at 38722000000000: 4856
Mertens at 38723000000000: -28743
Mertens at 38724000000000: -56125
Mertens at 38725000000000: -68345
Mertens at 38726000000000: -44585
Mertens at 38727000000000: -57557
Mertens at 38728000000000: -75974
Mertens at 38729000000000: -113556
Mertens at 38730000000000: -134130
Mertens at 38731000000000: -88413
Mertens at 38732000000000: -103828
Mertens at 38733000000000: -92538
Mertens at 38734000000000: -106750
Mertens at 38735000000000: -152804
Mertens at 38736000000000: -141223
Mertens at 38737000000000: -149375
Mertens at 38738000000000: -113621
Mertens at 38739000000000: -121567
Mertens at 38740000000000: -108084
Mertens at 38741000000000: -92252
Mertens at 38742000000000: -115332
Mertens at 38743000000000: -125299
Mertens at 38744000000000: -123695
Mertens at 38745000000000: -121506
Mertens at 38746000000000: -160629
Mertens at 38747000000000: -138889
Mertens at 38748000000000: -146184
Mertens at 38749000000000: -166582
Mertens at 38750000000000: -129625
Mertens at 38751000000000: -99528
Mertens at 38752000000000: -108180
Mertens at 38753000000000: -98027
Mertens at 38754000000000: -102051
Mertens at 38755000000000: -73149
Mertens at 38756000000000: -88982
Mertens at 38757000000000: -85052
Mertens at 38758000000000: -63779
